"screening_id","source_db","query_id","accession","title","url","search_date","decision","exclusion_reason","notes","screened_by","screening_round"
"SCR00397","ena","ENA_Q2","PRJNA203311","RNA-Seq studies of Gene Expression in Cells and Networks in FI and ACC in Autism","https://www.ebi.ac.uk/ena/browser/view/PRJNA203311","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00398","ena","ENA_Q2","PRJNA1033587","Implications of Prenatal Exposure to Hyperandrogen for Hippocampal Neurodevelopment and Autism-like Behavior in Offspring","https://www.ebi.ac.uk/ena/browser/view/PRJNA1033587","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00399","ena","ENA_Q2","PRJNA1040287","The deletion of the Williams-Beuren Syndrome critical region dysregulate the expression of miR379-410 miRNA members in human isogenic iNeurons","https://www.ebi.ac.uk/ena/browser/view/PRJNA1040287","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00400","ena","ENA_Q2","PRJNA1053783","Autism genes converge on microtubule biology and RNA-binding proteins during excitatory neurogenesis","https://www.ebi.ac.uk/ena/browser/view/PRJNA1053783","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00401","ena","ENA_Q2","PRJNA1053832","Single cell RNA sequencing of dentate gyrus of conditional Arid1b deletion mouse","https://www.ebi.ac.uk/ena/browser/view/PRJNA1053832","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00402","ena","ENA_Q2","PRJNA1053858","CUT&RUN seq of conditional Arid1b deletion mouse","https://www.ebi.ac.uk/ena/browser/view/PRJNA1053858","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00403","ena","ENA_Q2","PRJNA1063574","Mus musculus Raw sequence reads","https://www.ebi.ac.uk/ena/browser/view/PRJNA1063574","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00404","ena","ENA_Q2","PRJNA1067842","Fecal samples from vlbwi and preterm infants","https://www.ebi.ac.uk/ena/browser/view/PRJNA1067842","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00405","ena","ENA_Q2","PRJNA1078417","Autism patient derived SHANK2BY29X mutation affects ALDH1A1 negative dopamine neuron development","https://www.ebi.ac.uk/ena/browser/view/PRJNA1078417","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00406","ena","ENA_Q2","PRJNA1089791","Phenome of families with autism and epilepsy","https://www.ebi.ac.uk/ena/browser/view/PRJNA1089791","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00407","ena","ENA_Q2","PRJNA1182679","SINEUP RNA rescues molecular phenotypes associated with CHD8 suppression in Autism Spectrum Disorder model systems","https://www.ebi.ac.uk/ena/browser/view/PRJNA1182679","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00408","ena","ENA_Q2","PRJNA1183308","De novo structural variants in autism spectrum disorder disrupt distal regulatory interactions of neuronal genes [Hi-C]","https://www.ebi.ac.uk/ena/browser/view/PRJNA1183308","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00409","ena","ENA_Q2","PRJNA1183382","De novo structural variants in autism spectrum disorder disrupt distal regulatory interactions of neuronal genes [RNA-Seq]","https://www.ebi.ac.uk/ena/browser/view/PRJNA1183382","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00410","ena","ENA_Q2","PRJNA1214277","Cerebellar microglia-derived IL-17A compensates for autism-related deficits [purified cerebellar microglia]","https://www.ebi.ac.uk/ena/browser/view/PRJNA1214277","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00411","ena","ENA_Q2","PRJNA1214348","Cerebellar microglia-derived IL-17A compensates for autism-related deficits [cerebellar crus 1]","https://www.ebi.ac.uk/ena/browser/view/PRJNA1214348","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00412","ena","ENA_Q2","PRJNA1216729","Gestational diabetes (GDM), autism, Neurodevelopment, GABA, Behavior","https://www.ebi.ac.uk/ena/browser/view/PRJNA1216729","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00413","ena","ENA_Q2","PRJNA1237697","Targeting Notch Signaling to Restore Neural Development and Behavior in Autism","https://www.ebi.ac.uk/ena/browser/view/PRJNA1237697","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00414","ena","ENA_Q2","PRJNA1237906","Histone H1 Variants Regulate Neurodevelopmental Transcriptional Programs in Autism and Schizophrenia with 16p11.2 CNV","https://www.ebi.ac.uk/ena/browser/view/PRJNA1237906","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00415","ena","ENA_Q2","PRJNA1246357","AST-001-induced therapeutic effects via miRNA modulation of key genes in Autism Spectrum Disorder (ASD)","https://www.ebi.ac.uk/ena/browser/view/PRJNA1246357","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00416","ena","ENA_Q2","PRJNA1277796","Treg Cells Modulate Neuroinflammation and Behavioral Deficits in Autism","https://www.ebi.ac.uk/ena/browser/view/PRJNA1277796","2026-04-02","exclude","not_microbiome_sequencing","No evidence of microbiome sequencing in title or description","screening_agent","1"
"SCR00417","ena","ENA_Q2","PRJNA1280917","Parental preconceptual alpha-cypermethrin exposure alters embryonic brain transcriptomics in mice: implications for autism spectrum disorder","https://www.ebi.ac.uk/ena/browser/view/PRJNA1280917","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00418","ena","ENA_Q2","PRJNA1299431","Elucidating the role of DEAF1 in neurodevelopment and shared molecular pathways in high-risk autism genes using cortical organoids","https://www.ebi.ac.uk/ena/browser/view/PRJNA1299431","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00419","ena","ENA_Q2","PRJNA1304044","CELF2 Deficiency Demonstrates Autism-like Behaviors and Interferes with Late Development of Cortical Neurons in Mice","https://www.ebi.ac.uk/ena/browser/view/PRJNA1304044","2026-04-02","exclude","non_human","Animal model study based on title/description","screening_agent","1"
"SCR00420","ena","ENA_Q2","PRJNA1314090","Transcriptional and epigenetic targets of MEF2C in human microglia contribute to cellular functions related to autism risk and age-related disease","https://www.ebi.ac.uk/ena/browser/view/PRJNA1314090","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00421","ena","ENA_Q2","PRJNA1314102","Transcriptional and epigenetic targets of MEF2C in human microglia [ChIP-Seq]","https://www.ebi.ac.uk/ena/browser/view/PRJNA1314102","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00422","ena","ENA_Q2","PRJNA1314104","Transcriptional and epigenetic targets of MEF2C in human microglia [ATAC-Seq]","https://www.ebi.ac.uk/ena/browser/view/PRJNA1314104","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00423","ena","ENA_Q2","PRJNA1314106","Transcriptional and epigenetic targets of MEF2C in human microglia [monocytes]","https://www.ebi.ac.uk/ena/browser/view/PRJNA1314106","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00424","ena","ENA_Q2","PRJNA1366430","PTEN variant and genetic backgrounds combine to modify cerebellar neuronal differentiation in autism spectrum disorder","https://www.ebi.ac.uk/ena/browser/view/PRJNA1366430","2026-04-02","exclude","not_microbiome_sequencing","Host genomics/genetics/transcriptomics study, not microbiome sequencing","screening_agent","1"
"SCR00425","ena","ENA_Q2","PRJNA1379528","Fluconazole reverses SHANK3-related autism-like deficits via lipid raft-driven IGF1R activation and prefrontal circuit remodeling","https://www.ebi.ac.uk/ena/browser/view/PRJNA1379528","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00426","ena","ENA_Q2","PRJNA1405464","Autism-like phenotypes and increased NMDAR2D expression in mice with KDM5B histone lysine demethylase deficiency [CUT&Tag]","https://www.ebi.ac.uk/ena/browser/view/PRJNA1405464","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00427","geo","GEO_Q1","GSE312570","Primate gut microbiota induce evolutionarily salient changes in mouse neurodevelopment","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE312570","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00428","geo","GEO_Q2","GSE312570","Primate gut microbiota induce evolutionarily salient changes in mouse neurodevelopment","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE312570","2026-04-02","exclude","duplicate_dataset","Duplicate of GSE312570 first seen in geo (screening_id=SCR00427)","screening_agent","1"
"SCR00429","geo","GEO_Q1","GSE244391","Bacteroides is increased in an autism cohort and induces autismrelevant behavioral changes in mice in a sex-dependent manner","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE244391","2026-04-02","exclude","duplicate_dataset","GEO GSE244391 maps to PRJNA1022510, already screened in bioproject (screening_id=SCR00061)","screening_agent","1"
"SCR00430","geo","GEO_Q2","GSE244391","Bacteroides is increased in an autism cohort and induces autismrelevant behavioral changes in mice in a sex-dependent manner","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE244391","2026-04-02","exclude","duplicate_dataset","GEO GSE244391 maps to PRJNA1022510, already screened in bioproject (screening_id=SCR00061)","screening_agent","1"
"SCR00431","geo","GEO_Q1","GSE225983","Acetate supplementation rescues social deficits and alters transcriptional regulation in prefrontal cortex of  Shank3  deficient mice","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE225983","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00432","geo","GEO_Q1","GSE197618","A common epigenetic mechanism across different cellular origins underlies systemic immune dysregulation in an idiopathic autism mouse model","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE197618","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00433","geo","GEO_Q1","GSE198199","Analysis of small ncRNAs in stool samples from ASD patients","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE198199","2026-04-02","exclude","duplicate_dataset","GEO GSE198199 maps to PRJNA814201, already screened in bioproject (screening_id=SCR00095)","screening_agent","1"
"SCR00434","geo","GEO_Q2","GSE198199","Analysis of small ncRNAs in stool samples from ASD patients","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE198199","2026-04-02","exclude","duplicate_dataset","GEO GSE198199 maps to PRJNA814201, already screened in bioproject (screening_id=SCR00095)","screening_agent","1"
"SCR00435","geo","GEO_Q1","GSE167014","Novel ADNP syndrome mice reveal dramatic sex-specific peripheral gene expression with brain synaptic and Tau pathologies.","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE167014","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00436","geo","GEO_Q1","GSE113701","Metagenomic sequencing and 16S rRNA sequence of gut microbiota associated with autism spectrum disorders patients","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE113701","2026-04-02","exclude","duplicate_dataset","GEO GSE113701 maps to PRJNA453840, already screened in bioproject (screening_id=SCR00152)","screening_agent","1"
"SCR00437","geo","GEO_Q2","GSE113701","Metagenomic sequencing and 16S rRNA sequence of gut microbiota associated with autism spectrum disorders patients","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE113701","2026-04-02","exclude","duplicate_dataset","GEO GSE113701 maps to PRJNA453840, already screened in bioproject (screening_id=SCR00152)","screening_agent","1"
"SCR00438","geo","GEO_Q1","GSE113690","Gut microbiota analysis associated with autism spectrum disorders [16S rRNA]","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE113690","2026-04-02","exclude","duplicate_dataset","GEO GSE113690 maps to PRJNA453621, already screened in bioproject (screening_id=SCR00153)","screening_agent","1"
"SCR00439","geo","GEO_Q2","GSE113690","Gut microbiota analysis associated with autism spectrum disorders [16S rRNA]","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE113690","2026-04-02","exclude","duplicate_dataset","GEO GSE113690 maps to PRJNA453621, already screened in bioproject (screening_id=SCR00153)","screening_agent","1"
"SCR00440","geo","GEO_Q1","GSE113540","Metagenomic sequencing of gut microbiota associated with autism spectrum disorders patients","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE113540","2026-04-02","exclude","duplicate_dataset","GEO GSE113540 maps to PRJNA451479, already screened in bioproject (screening_id=SCR00154)","screening_agent","1"
"SCR00441","geo","GEO_Q2","GSE113540","Metagenomic sequencing of gut microbiota associated with autism spectrum disorders patients","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE113540","2026-04-02","exclude","duplicate_dataset","GEO GSE113540 maps to PRJNA451479, already screened in bioproject (screening_id=SCR00154)","screening_agent","1"
"SCR00442","geo","GEO_Q1","GSE147261","Meningeal gd T cells regulate anxiety like behaviors via Il17a signaling on Neurons (PFC neurons)","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE147261","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00443","geo","GEO_Q1","GSE147260","Meningeal gd T cells regulate anxiety like behaviors via Il17a signaling on Neurons (DG neurons)","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE147260","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00444","geo","GEO_Q2","GSE109827","Gut Microbiota from Human Autism Spectrum Disorder Induces Behavioral Deficits in Mice","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE109827","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00445","geo","GEO_Q1","GSE56516","Gut microbiome metabolites alter genomic networks in PC12 cells relevant to autism spectrum diorders","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE56516","2026-04-02","exclude","non_human","Organism=Rattus norvegicus; animal model study","screening_agent","1"
"SCR00446","mgnify","MG_Q1","MGYS00000596","American Gut Project","https://www.ebi.ac.uk/metagenomics/studies/MGYS00000596","2026-04-02","exclude","duplicate_dataset","MGnify MGYS00000596 maps to PRJEB11419, already screened (screening_id=SCR00168)","screening_agent","1"
"SCR00447","mgnify","MG_Q1","MGYS00006102","EMG produced TPA metagenomics assembly of PRJEB44042 data set (Kefir ameliorates specific microbiota-gut-brain axis impairments in a mouse model relevant to autism spectrum disorder).","https://www.ebi.ac.uk/metagenomics/studies/MGYS00006102","2026-04-02","exclude","non_human","Organism=Mus musculus; animal model study","screening_agent","1"
"SCR00448","mgnify","MG_Q2","MGYS00002238","Oral microbial changes in ASD children","https://www.ebi.ac.uk/metagenomics/studies/MGYS00002238","2026-04-02","exclude","duplicate_dataset","MGnify MGYS00002238 maps to PRJNA362687, already screened (screening_id=SCR00163)","screening_agent","1"
"SCR00449","qiita","QI_Q1","10532","Microbiota Transfer Therapy alters gut ecosystem and improves gastrointestinal and autism symptoms: an open-label study","https://qiita.ucsd.edu/public/?study_id=10532","2026-04-02","exclude","duplicate_dataset","Qiita 10532 maps to PRJNA529598, already screened (screening_id=SCR00231)","screening_agent","1"
"SCR00450","qiita","QI_Q1","11169","Differences in fecal microbial metabolites and microbiota of children with autism spectrum disorders","https://qiita.ucsd.edu/public/?study_id=11169","2026-04-02","include","","","screening_agent","1"
"SCR00451","qiita","QI_Q1","10317","American Gut Project","https://qiita.ucsd.edu/public/?study_id=10317","2026-04-02","exclude","duplicate_dataset","Qiita 10317 maps to PRJEB11419, already screened (screening_id=SCR00168)","screening_agent","1"
"SCR00452","qiita","QI_Q2","10532","Microbiota Transfer Therapy alters gut ecosystem and improves gastrointestinal and autism symptoms: an open-label study","https://qiita.ucsd.edu/public/?study_id=10532","2026-04-02","exclude","duplicate_dataset","Qiita 10532 maps to PRJNA529598, already screened (screening_id=SCR00231)","screening_agent","1"
"SCR00453","qiita","QI_Q2","11169","Differences in fecal microbial metabolites and microbiota of children with autism spectrum disorders","https://qiita.ucsd.edu/public/?study_id=11169","2026-04-02","exclude","duplicate_dataset","Duplicate of 11169 first seen in qiita (screening_id=SCR00450)","screening_agent","1"
"SCR00454","qiita","QI_Q2","10317","American Gut Project","https://qiita.ucsd.edu/public/?study_id=10317","2026-04-02","exclude","duplicate_dataset","Qiita 10317 maps to PRJEB11419, already screened (screening_id=SCR00168)","screening_agent","1"
